         ns       /testbench/out    
          delta                     
    3316890  +2             9106 
    3319290  +2             9497 
    3321690  +2             9859 
    3324090  +2            10188 
    3326490  +2            10480 
    3328890  +2            10737 
    3331290  +2            10966 
    3333690  +2            11178 
    3336090  +2            11387 
    3338490  +2            11607 
    3340890  +2            11848 
    3343290  +2            12116 
    3345690  +2            12409 
    3348090  +2            12722 
    3350490  +2            13047 
    3352890  +2            13375 
    3355290  +2            13698 
    3357690  +2            14009 
    3360090  +2            14302 
    3362490  +2            14571 
    3364890  +2            14809 
    3367290  +2            15010 
    3369690  +2            15164 
    3372090  +2            15262 
    3374490  +2            15297 
    3376890  +2            15266 
    3379290  +2            15171 
    3381690  +2            15018 
    3384090  +2            14816 
    3386490  +2            14575 
    3388890  +2            14306 
    3391290  +2            14017 
    3393690  +2            13711 
    3396090  +2            13390 
    3398490  +2            13054 
    3400890  +2            12700 
    3403290  +2            12326 
    3405690  +2            11931 
    3408090  +2            11513 
    3410490  +2            11070 
    3412890  +2            10602 
    3415290  +2            10110 
    3417690  +2             9595 
    3420090  +2             9057 
    3422490  +2             8497 
    3424890  +2             7917 
    3427290  +2             7320 
    3429690  +2             6709 
    3432090  +2             6091 
    3434490  +2             5474 
    3436890  +2             4868 
    3439290  +2             4284 
    3441690  +2             3733 
    3444090  +2             3223 
    3446490  +2             2756 
    3448890  +2             2331 
    3451290  +2             1944 
    3453690  +2             1587 
    3456090  +2             1250 
    3458490  +2              927 
    3460890  +2              616 
    3463290  +2              318 
    3465690  +2               36 
    3468090  +2             -227 
    3470490  +2             -470 
    3472890  +2             -697 
    3475290  +2             -916 
    3477690  +2            -1138 
    3480090  +2            -1377 
    3482490  +2            -1645 
    3484890  +2            -1952 
    3487290  +2            -2302 
    3489690  +2            -2695 
    3492090  +2            -3128 
    3494490  +2            -3594 
    3496890  +2            -4084 
    3499290  +2            -4586 
    3501690  +2            -5088 
    3504090  +2            -5579 
    3506490  +2            -6050 
    3508890  +2            -6492 
    3511290  +2            -6903 
    3513690  +2            -7286 
    3516090  +2            -7650 
    3518490  +2            -8007 
    3520890  +2            -8370 
    3523290  +2            -8751 
    3525690  +2            -9157 
    3528090  +2            -9587 
    3530490  +2           -10030 
    3532890  +2           -10469 
    3535290  +2           -10884 
    3537690  +2           -11257 
    3540090  +2           -11576 
    3542490  +2           -11838 
    3544890  +2           -12050 
    3547290  +2           -12227 
    3549690  +2           -12387 
    3552090  +2           -12550 
    3554490  +2           -12733 
    3556890  +2           -12945 
    3559290  +2           -13187 
    3561690  +2           -13454 
    3564090  +2           -13736 
    3566490  +2           -14023 
    3568890  +2           -14305 
    3571290  +2           -14573 
    3573690  +2           -14823 
    3576090  +2           -15052 
    3578490  +2           -15256 
    3580890  +2           -15431 
    3583290  +2           -15570 
    3585690  +2           -15664 
    3588090  +2           -15705 
    3590490  +2           -15685 
    3592890  +2           -15599 
    3595290  +2           -15446 
    3597690  +2           -15229 
    3600090  +2           -14955 
    3602490  +2           -14635 
    3604890  +2           -14282 
    3607290  +2           -13907 
    3609690  +2           -13519 
    3612090  +2           -13125 
    3614490  +2           -12728 
    3616890  +2           -12328 
    3619290  +2           -11923 
    3621690  +2           -11509 
    3624090  +2           -11080 
    3626490  +2           -10631 
    3628890  +2           -10159 
    3631290  +2            -9663 
    3633690  +2            -9143 
    3636090  +2            -8602 
    3638490  +2            -8045 
    3640890  +2            -7478 
    3643290  +2            -6905 
    3645690  +2            -6331 
    3648090  +2            -5762 
    3650490  +2            -5202 
    3652890  +2            -4655 
    3655290  +2            -4126 
    3657690  +2            -3622 
    3660090  +2            -3149 
    3662490  +2            -2712 
    3664890  +2            -2315 
    3667290  +2            -1960 
    3669690  +2            -1644 
    3672090  +2            -1360 
    3674490  +2            -1100 
    3676890  +2             -855 
    3679290  +2             -618 
    3681690  +2             -384 
    3684090  +2             -150 
    3686490  +2               85 
    3688890  +2              322 
    3691290  +2              565 
    3693690  +2              818 
    3696090  +2             1087 
    3698490  +2             1380 
    3700890  +2             1703 
    3703290  +2             2060 
    3705690  +2             2452 
    3708090  +2             2876 
    3710490  +2             3325 
    3712890  +2             3790 
    3715290  +2             4262 
    3717690  +2             4733 
    3720090  +2             5199 
    3722490  +2             5656 
    3724890  +2             6103 
    3727290  +2             6537 
    3729690  +2             6956 
    3732090  +2             7357 
    3734490  +2             7736 
    3736890  +2             8090 
    3739290  +2             8418 
    3741690  +2             8722 
    3744090  +2             9008 
    3746490  +2             9284 
    3748890  +2             9559 
    3751290  +2             9840 
    3753690  +2            10131 
    3756090  +2            10430 
    3758490  +2            10731 
    3760890  +2            11026 
    3763290  +2            11304 
    3765690  +2            11556 
    3768090  +2            11777 
    3770490  +2            11967 
    3772890  +2            12131 
    3775290  +2            12278 
    3777690  +2            12419 
    3780090  +2            12565 
    3782490  +2            12725 
    3784890  +2            12902 
    3787290  +2            13094 
    3789690  +2            13294 
    3792090  +2            13490 
    3794490  +2            13668 
    3796890  +2            13812 
    3799290  +2            13906 
    3801690  +2            13936 
    3804090  +2            13892 
    3806490  +2            13770 
    3808890  +2            13571 
    3811290  +2            13302 
    3813690  +2            12975 
    3816090  +2            12606 
    3818490  +2            12212 
    3820890  +2            11807 
    3823290  +2            11399 
    3825690  +2            10993 
    3828090  +2            10588 
    3830490  +2            10180 
    3832890  +2             9764 
    3835290  +2             9334 
    3837690  +2             8888 
    3840090  +2             8427 
    3842490  +2             7956 
    3844890  +2             7480 
    3847290  +2             7002 
    3849690  +2             6522 
    3852090  +2             6039 
    3854490  +2             5549 
    3856890  +2             5047 
    3859290  +2             4531 
    3861690  +2             4004 
    3864090  +2             3472 
    3866490  +2             2944 
    3868890  +2             2432 
    3871290  +2             1948 
    3873690  +2             1502 
    3876090  +2             1098 
    3878490  +2              737 
    3880890  +2              416 
    3883290  +2              129 
    3885690  +2             -131 
    3888090  +2             -372 
    3890490  +2             -602 
    3892890  +2             -825 
    3895290  +2            -1044 
    3897690  +2            -1261 
    3900090  +2            -1478 
    3902490  +2            -1697 
    3904890  +2            -1923 
    3907290  +2            -2162 
    3909690  +2            -2422 
    3912090  +2            -2711 
    3914490  +2            -3035 
    3916890  +2            -3396 
    3919290  +2            -3792 
    3921690  +2            -4216 
    3924090  +2            -4658 
    3926490  +2            -5109 
    3928890  +2            -5560 
    3931290  +2            -6006 
    3933690  +2            -6443 
    3936090  +2            -6872 
    3938490  +2            -7296 
    3940890  +2            -7716 
    3943290  +2            -8131 
    3945690  +2            -8536 
    3948090  +2            -8924 
    3950490  +2            -9289 
    3952890  +2            -9625 
    3955290  +2            -9929 
    3957690  +2           -10203 
    3960090  +2           -10452 
    3962490  +2           -10684 
    3964890  +2           -10910 
    3967290  +2           -11137 
    3969690  +2           -11370 
    3972090  +2           -11610 
    3974490  +2           -11854 
    3976890  +2           -12097 
    3979290  +2           -12333 
    3981690  +2           -12556 
    3984090  +2           -12763 
    3986490  +2           -12952 
    3988890  +2           -13122 
    3991290  +2           -13274 
    3993690  +2           -13410 
    3996090  +2           -13533 
    3998490  +2           -13647 
    4000890  +2           -13755 
    4003290  +2           -13859 
    4005690  +2           -13958 
    4008090  +2           -14048 
    4010490  +2           -14121 
    4012890  +2           -14166 
    4015290  +2           -14172 
    4017690  +2           -14128 
    4020090  +2           -14026 
    4022490  +2           -13861 
    4024890  +2           -13632 
    4027290  +2           -13342 
    4029690  +2           -12995 
    4032090  +2           -12598 
    4034490  +2           -12159 
    4036890  +2           -11687 
    4039290  +2           -11191 
    4041690  +2           -10684 
    4044090  +2           -10180 
    4046490  +2            -9691 
    4048890  +2            -9226 
    4051290  +2            -8788 
    4053690  +2            -8374 
    4056090  +2            -7976 
    4058490  +2            -7580 
    4060890  +2            -7170 
    4063290  +2            -6734 
    4065690  +2            -6267 
    4068090  +2            -5772 
    4070490  +2            -5258 
    4072890  +2            -4738 
    4075290  +2            -4227 
    4077690  +2            -3738 
    4080090  +2            -3277 
    4082490  +2            -2844 
    4084890  +2            -2435 
    4087290  +2            -2046 
    4089690  +2            -1673 
    4092090  +2            -1315 
    4094490  +2             -975 
    4096890  +2             -659 
    4099290  +2             -373 
    4101690  +2             -121 
    4104090  +2               97 
    4106490  +2              287 
    4108890  +2              459 
    4111290  +2              625 
    4113690  +2              796 
    4116090  +2              981 
    4118490  +2             1187 
    4120890  +2             1419 
    4123290  +2             1680 
    4125690  +2             1971 
    4128090  +2             2292 
    4130490  +2             2642 
    4132890  +2             3021 
    4135290  +2             3425 
    4137690  +2             3848 
    4140090  +2             4282 
    4142490  +2             4718 
    4144890  +2             5150 
    4147290  +2             5573 
    4149690  +2             5985 
    4152090  +2             6386 
    4154490  +2             6778 
    4156890  +2             7163 
    4159290  +2             7540 
    4161690  +2             7906 
    4164090  +2             8254 
    4166490  +2             8577 
    4168890  +2             8870 
    4171290  +2             9130 
    4173690  +2             9358 
    4176090  +2             9560 
    4178490  +2             9745 
    4180890  +2             9924 
    4183290  +2            10107 
    4185690  +2            10300 
    4188090  +2            10505 
    4190490  +2            10720 
    4192890  +2            10937 
    4195290  +2            11148 
    4197690  +2            11345 
    4200090  +2            11523 
    4202490  +2            11681 
    4204890  +2            11821 
    4207290  +2            11947 
    4209690  +2            12063 
    4212090  +2            12171 
    4214490  +2            12269 
    4216890  +2            12350 
    4219290  +2            12405 
    4221690  +2            12427 
    4224090  +2            12411 
    4226490  +2            12355 
    4228890  +2            12262 
    4231290  +2            12136 
    4233690  +2            11981 
    4236090  +2            11800 
    4238490  +2            11592 
    4240890  +2            11353 
    4243290  +2            11075 
    4245690  +2            10750 
    4248090  +2            10372 
    4250490  +2             9942 
    4252890  +2             9465 
    4255290  +2             8951 
    4257690  +2             8415 
    4260090  +2             7875 
    4262490  +2             7346 
    4264890  +2             6839 
    4267290  +2             6360 
    4269690  +2             5912 
    4272090  +2             5492 
    4274490  +2             5093 
    4276890  +2             4707 
    4279290  +2             4325 
    4281690  +2             3940 
    4284090  +2             3545 
    4286490  +2             3134 
    4288890  +2             2705 
    4291290  +2             2260 
    4293690  +2             1806 
    4296090  +2             1351 
    4298490  +2              905 
    4300890  +2              480 
    4303290  +2               86 
    4305690  +2             -268 
    4308090  +2             -579 
    4310490  +2             -849 
    4312890  +2            -1082 
    4315290  +2            -1286 
    4317690  +2            -1471 
    4320090  +2            -1647 
    4322490  +2            -1823 
    4324890  +2            -2008 
    4327290  +2            -2206 
    4329690  +2            -2421 
    4332090  +2            -2655 
    4334490  +2            -2908 
    4336890  +2            -3179 
    4339290  +2            -3466 
    4341690  +2            -3768 
    4344090  +2            -4085 
    4346490  +2            -4418 
    4348890  +2            -4769 
    4351290  +2            -5142 
    4353690  +2            -5538 
    4356090  +2            -5955 
    4358490  +2            -6386 
    4360890  +2            -6822 
    4363290  +2            -7252 
    4365690  +2            -7664 
    4368090  +2            -8048 
    4370490  +2            -8398 
    4372890  +2            -8714 
    4375290  +2            -9002 
    4377690  +2            -9271 
    4380090  +2            -9530 
    4382490  +2            -9786 
    4384890  +2           -10042 
    4387290  +2           -10296 
    4389690  +2           -10544 
    4392090  +2           -10780 
    4394490  +2           -10997 
    4396890  +2           -11189 
    4399290  +2           -11355 
    4401690  +2           -11497 
    4404090  +2           -11621 
    4406490  +2           -11735 
    4408890  +2           -11847 
    4411290  +2           -11963 
    4413690  +2           -12087 
    4416090  +2           -12220 
    4418490  +2           -12358 
    4420890  +2           -12494 
    4423290  +2           -12621 
    4425690  +2           -12731 
    4428090  +2           -12816 
    4430490  +2           -12870 
    4432890  +2           -12890 
    4435290  +2           -12874 
    4437690  +2           -12822 
    4440090  +2           -12735 
    4442490  +2           -12614 
    4444890  +2           -12459 
    4447290  +2           -12272 
    4449690  +2           -12053 
    4452090  +2           -11800 
    4454490  +2           -11512 
    4456890  +2           -11188 
    4459290  +2           -10829 
    4461690  +2           -10437 
    4464090  +2           -10016 
    4466490  +2            -9570 
    4468890  +2            -9101 
    4471290  +2            -8614 
    4473690  +2            -8115 
    4476090  +2            -7610 
    4478490  +2            -7104 
    4480890  +2            -6605 
    4483290  +2            -6121 
    4485690  +2            -5658 
    4488090  +2            -5220 
    4490490  +2            -4808 
    4492890  +2            -4421 
    4495290  +2            -4056 
    4497690  +2            -3708 
    4500090  +2            -3370 
    4502490  +2            -3036 
    4504890  +2            -2701 
    4507290  +2            -2362 
    4509690  +2            -2017 
    4512090  +2            -1665 
    4514490  +2            -1306 
    4516890  +2             -942 
    4519290  +2             -579 
    4521690  +2             -226 
    4524090  +2              106 
    4526490  +2              406 
    4528890  +2              666 
    4531290  +2              881 
    4533690  +2             1053 
    4536090  +2             1192 
    4538490  +2             1314 
    4540890  +2             1437 
    4543290  +2             1579 
    4545690  +2             1753 
    4548090  +2             1966 
    4550490  +2             2217 
    4552890  +2             2502 
    4555290  +2             2815 
    4557690  +2             3149 
    4560090  +2             3499 
    4562490  +2             3863 
    4564890  +2             4240 
    4567290  +2             4630 
    4569690  +2             5033 
    4572090  +2             5444 
    4574490  +2             5856 
    4576890  +2             6259 
    4579290  +2             6646 
    4581690  +2             7013 
    4584090  +2             7359 
    4586490  +2             7685 
    4588890  +2             7994 
    4591290  +2             8287 
    4593690  +2             8564 
    4596090  +2             8823 
    4598490  +2             9059 
    4600890  +2             9268 
    4603290  +2             9447 
    4605690  +2             9598 
    4608090  +2             9727 
    4610490  +2             9844 
    4612890  +2             9959 
    4615290  +2            10080 
    4617690  +2            10212 
    4620090  +2            10355 
    4622490  +2            10505 
    4624890  +2            10656 
    4627290  +2            10800 
    4629690  +2            10930 
    4632090  +2            11041 
    4634490  +2            11130 
    4636890  +2            11196 
    4639290  +2            11239 
    4641690  +2            11259 
    4644090  +2            11256 
    4646490  +2            11230 
    4648890  +2            11180 
    4651290  +2            11104 
    4653690  +2            10998 
    4656090  +2            10858 
    4658490  +2            10680 
    4660890  +2            10461 
    4663290  +2            10201 
    4665690  +2             9902 
    4668090  +2             9568 
    4670490  +2             9206 
    4672890  +2             8825 
    4675290  +2             8433 
    4677690  +2             8036 
    4680090  +2             7634 
    4682490  +2             7222 
    4684890  +2             6794 
    4687290  +2             6345 
    4689690  +2             5874 
    4692090  +2             5385 
    4694490  +2             4885 
    4696890  +2             4387 
    4699290  +2             3906 
    4701690  +2             3453 
    4704090  +2             3034 
    4706490  +2             2651 
    4708890  +2             2300 
    4711290  +2             1974 
    4713690  +2             1663 
    4716090  +2             1357 
    4718490  +2             1049 
    4720890  +2              736 
    4723290  +2              418 
    4725690  +2               97 
    4728090  +2             -223 
    4730490  +2             -539 
    4732890  +2             -849 
    4735290  +2            -1149 
    4737690  +2            -1435 
    4740090  +2            -1704 
    4742490  +2            -1953 
    4744890  +2            -2180 
    4747290  +2            -2386 
    4749690  +2            -2576 
    4752090  +2            -2755 
    4754490  +2            -2928 
    4756890  +2            -3101 
    4759290  +2            -3279 
    4761690  +2            -3466 
    4764090  +2            -3666 
    4766490  +2            -3884 
    4768890  +2            -4125 
    4771290  +2            -4394 
    4773690  +2            -4697 
    4776090  +2            -5036 
    4778490  +2            -5410 
    4780890  +2            -5813 
    4783290  +2            -6234 
    4785690  +2            -6661 
    4788090  +2            -7081 
    4790490  +2            -7481 
    4792890  +2            -7852 
    4795290  +2            -8188 
    4797690  +2            -8490 
    4800090  +2            -8761 
    4802490  +2            -9008 
    4804890  +2            -9238 
    4807290  +2            -9457 
    4809690  +2            -9668 
    4812090  +2            -9873 
    4814490  +2           -10071 
    4816890  +2           -10259 
    4819290  +2           -10434 
    4821690  +2           -10593 
    4824090  +2           -10733 
    4826490  +2           -10853 
    4828890  +2           -10954 
    4831290  +2           -11039 
    4833690  +2           -11114 
    4836090  +2           -11186 
    4838490  +2           -11261 
    4840890  +2           -11343 
    4843290  +2           -11433 
    4845690  +2           -11527 
    4848090  +2           -11617 
    4850490  +2           -11694 
    4852890  +2           -11749 
    4855290  +2           -11774 
    4857690  +2           -11764 
    4860090  +2           -11717 
    4862490  +2           -11633 
    4864890  +2           -11514 
    4867290  +2           -11362 
    4869690  +2           -11179 
    4872090  +2           -10966 
    4874490  +2           -10723 
    4876890  +2           -10449 
    4879290  +2           -10146 
    4881690  +2            -9816 
    4884090  +2            -9461 
    4886490  +2            -9085 
    4888890  +2            -8692 
    4891290  +2            -8286 
    4893690  +2            -7870 
    4896090  +2            -7446 
    4898490  +2            -7014 
    4900890  +2            -6575 
    4903290  +2            -6131 
    4905690  +2            -5685 
    4908090  +2            -5239 
    4910490  +2            -4798 
    4912890  +2            -4367 
    4915290  +2            -3952 
    4917690  +2            -3556 
    4920090  +2            -3180 
    4922490  +2            -2824 
    4924890  +2            -2486 
    4927290  +2            -2162 
    4929690  +2            -1851 
    4932090  +2            -1551 
    4934490  +2            -1261 
    4936890  +2             -983 
    4939290  +2             -718 
    4941690  +2             -467 
    4944090  +2             -229 
    4946490  +2                0 
    4948890  +2              225 
    4951290  +2              454 
    4953690  +2              692 
    4956090  +2              941 
    4958490  +2             1199 
    4960890  +2             1459 
    4963290  +2             1713 
    4965690  +2             1952 
    4968090  +2             2169 
    4970490  +2             2363 
    4972890  +2             2541 
    4975290  +2             2713 
    4977690  +2             2891 
    4980090  +2             3087 
    4982490  +2             3311 
    4984890  +2             3568 
    4987290  +2             3858 
    4989690  +2             4177 
    4992090  +2             4520 
    4994490  +2             4882 
    4996890  +2             5257 
    4999290  +2             5641 
    5001690  +2             6030 
    5004090  +2             6418 
    5006490  +2             6798 
    5008890  +2             7163 
    5011290  +2             7505 
    5013690  +2             7817 
    5016090  +2             8094 
    5018490  +2             8332 
    5020890  +2             8532 
    5023290  +2             8699 
    5025690  +2             8840 
    5028090  +2             8961 
    5030490  +2             9069 
    5032890  +2             9169 
    5035290  +2             9266 
    5037690  +2             9363 
    5040090  +2             9461 
    5042490  +2             9560 
    5044890  +2             9658 
    5047290  +2             9752 
    5049690  +2             9838 
    5052090  +2             9912 
    5054490  +2             9971 
    5056890  +2            10013 
    5059290  +2            10039 
    5061690  +2            10051 
    5064090  +2            10052 
    5066490  +2            10044 
    5068890  +2            10028 
    5071290  +2            10001 
    5073690  +2             9958 
    5076090  +2             9891 
    5078490  +2             9791 
    5080890  +2             9651 
    5083290  +2             9466 
    5085690  +2             9235 
    5088090  +2             8961 
    5090490  +2             8650 
    5092890  +2             8311 
    5095290  +2             7953 
    5097690  +2             7583 
    5100090  +2             7205 
    5102490  +2             6821 
    5104890  +2             6430 
    5107290  +2             6032 
    5109690  +2             5625 
    5112090  +2             5207 
    5114490  +2             4779 
    5116890  +2             4344 
    5119290  +2             3908 
    5121690  +2             3476 
    5124090  +2             3052 
    5126490  +2             2641 
    5128890  +2             2246 
    5131290  +2             1871 
    5133690  +2             1517 
    5136090  +2             1184 
    5138490  +2              871 
    5140890  +2              576 
    5143290  +2              297 
    5145690  +2               32 
    5148090  +2             -220 
    5150490  +2             -462 
    5152890  +2             -697 
    5155290  +2             -928 
    5157690  +2            -1157 
    5160090  +2            -1386 
    5162490  +2            -1616 
    5164890  +2            -1846 
    5167290  +2            -2075 
    5169690  +2            -2301 
    5172090  +2            -2524 
    5174490  +2            -2742 
    5176890  +2            -2955 
    5179290  +2            -3163 
    5181690  +2            -3367 
    5184090  +2            -3568 
    5186490  +2            -3769 
    5188890  +2            -3972 
    5191290  +2            -4179 
    5193690  +2            -4393 
    5196090  +2            -4617 
    5198490  +2            -4853 
    5200890  +2            -5103 
    5203290  +2            -5368 
    5205690  +2            -5649 
    5208090  +2            -5948 
    5210490  +2            -6264 
    5212890  +2            -6598 
    5215290  +2            -6949 
    5217690  +2            -7313 
    5220090  +2            -7684 
    5222490  +2            -8053 
    5224890  +2            -8407 
    5227290  +2            -8735 
    5229690  +2            -9027 
    5232090  +2            -9275 
    5234490  +2            -9476 
    5236890  +2            -9632 
    5239290  +2            -9750 
    5241690  +2            -9840 
    5244090  +2            -9914 
    5246490  +2            -9983 
    5248890  +2           -10055 
    5251290  +2           -10135 
    5253690  +2           -10223 
    5256090  +2           -10314 
    5258490  +2           -10402 
    5260890  +2           -10481 
    5263290  +2           -10546 
    5265690  +2           -10595 
    5268090  +2           -10628 
    5270490  +2           -10647 
    5272890  +2           -10656 
    5275290  +2           -10657 
    5277690  +2           -10650 
    5280090  +2           -10632 
    5282490  +2           -10598 
    5284890  +2           -10543 
    5287290  +2           -10461 
    5289690  +2           -10349 
    5292090  +2           -10206 
    5294490  +2           -10034 
    5296890  +2            -9834 
    5299290  +2            -9608 
    5301690  +2            -9357 
    5304090  +2            -9080 
    5306490  +2            -8773 
    5308890  +2            -8432 
    5311290  +2            -8055 
    5313690  +2            -7643 
    5316090  +2            -7201 
    5318490  +2            -6740 
    5320890  +2            -6274 
    5323290  +2            -5818 
    5325690  +2            -5383 
    5328090  +2            -4974 
    5330490  +2            -4592 
    5332890  +2            -4231 
    5335290  +2            -3884 
    5337690  +2            -3542 
    5340090  +2            -3197 
    5342490  +2            -2846 
    5344890  +2            -2492 
    5347290  +2            -2140 
    5349690  +2            -1799 
    5352090  +2            -1476 
    5354490  +2            -1175 
    5356890  +2             -899 
    5359290  +2             -647 
    5361690  +2             -417 
    5364090  +2             -205 
    5366490  +2               -7 
    5368890  +2              180 
    5371290  +2              361 
    5373690  +2              541 
    5376090  +2              725 
    5378490  +2              918 
    5380890  +2             1124 
    5383290  +2             1345 
    5385690  +2             1580 
    5388090  +2             1825 
    5390490  +2             2074 
    5392890  +2             2320 
    5395290  +2             2557 
    5397690  +2             2780 
    5400090  +2             2988 
    5402490  +2             3185 
    5404890  +2             3377 
    5407290  +2             3573 
    5409690  +2             3782 
    5412090  +2             4011 
    5414490  +2             4263 
    5416890  +2             4537 
    5419290  +2             4830 
    5421690  +2             5135 
    5424090  +2             5445 
    5426490  +2             5754 
    5428890  +2             6058 
    5431290  +2             6356 
    5433690  +2             6649 
    5436090  +2             6941 
    5438490  +2             7233 
    5440890  +2             7523 
    5443290  +2             7805 
    5445690  +2             8071 
    5448090  +2             8309 
    5450490  +2             8509 
    5452890  +2             8665 
    5455290  +2             8774 
    5457690  +2             8839 
    5460090  +2             8867 
    5462490  +2             8868 
    5464890  +2             8854 
    5467290  +2             8836 
    5469690  +2             8823 
    5472090  +2             8821 
    5474490  +2             8833 
    5476890  +2             8860 
    5479290  +2             8900 
    5481690  +2             8949 
    5484090  +2             9002 
    5486490  +2             9051 
    5488890  +2             9088 
    5491290  +2             9104 
    5493690  +2             9090 
    5496090  +2             9040 
    5498490  +2             8951 
    5500890  +2             8822 
    5503290  +2             8656 
    5505690  +2             8458 
    5508090  +2             8234 
    5510490  +2             7990 
    5512890  +2             7729 
    5515290  +2             7452 
    5517690  +2             7160 
    5520090  +2             6852 
    5522490  +2             6527 
    5524890  +2             6185 
    5527290  +2             5827 
    5529690  +2             5453 
    5532090  +2             5064 
    5534490  +2             4662 
    5536890  +2             4251 
    5539290  +2             3836 
    5541690  +2             3422 
    5544090  +2             3013 
    5546490  +2             2615 
    5548890  +2             2232 
    5551290  +2             1868 
    5553690  +2             1524 
    5556090  +2             1199 
    5558490  +2              892 
    5560890  +2              602 
    5563290  +2              328 
    5565690  +2               68 
    5568090  +2             -178 
    5570490  +2             -412 
    5572890  +2             -639 
    5575290  +2             -862 
    5577690  +2            -1085 
    5580090  +2            -1310 
    5582490  +2            -1536 
    5584890  +2            -1760 
    5587290  +2            -1976 
    5589690  +2            -2177 
    5592090  +2            -2359 
    5594490  +2            -2522 
    5596890  +2            -2670 
    5599290  +2            -2812 
    5601690  +2            -2960 
    5604090  +2            -3125 
    5606490  +2            -3316 
    5608890  +2            -3536 
    5611290  +2            -3782 
    5613690  +2            -4045 
    5616090  +2            -4313 
    5618490  +2            -4576 
    5620890  +2            -4827 
    5623290  +2            -5063 
    5625690  +2            -5287 
    5628090  +2            -5506 
    5630490  +2            -5728 
    5632890  +2            -5961 
    5635290  +2            -6210 
    5637690  +2            -6476 
    5640090  +2            -6759 
    5642490  +2            -7054 
    5644890  +2            -7355 
    5647290  +2            -7655 
    5649690  +2            -7947 
    5652090  +2            -8225 
    5654490  +2            -8485 
    5656890  +2            -8725 
    5659290  +2            -8943 
    5661690  +2            -9138 
    5664090  +2            -9309 
    5666490  +2            -9456 
    5668890  +2            -9579 
    5671290  +2            -9678 
    5673690  +2            -9753 
    5676090  +2            -9803 
    5678490  +2            -9828 
    5680890  +2            -9830 
    5683290  +2            -9811 
    5685690  +2            -9776 
    5688090  +2            -9731 
    5690490  +2            -9683 
    5692890  +2            -9638 
    5695290  +2            -9601 
    5697690  +2            -9574 
    5700090  +2            -9557 
    5702490  +2            -9545 
    5704890  +2            -9532 
    5707290  +2            -9509 
    5709690  +2            -9467 
    5712090  +2            -9397 
    5714490  +2            -9292 
    5716890  +2            -9147 
    5719290  +2            -8960 
    5721690  +2            -8732 
    5724090  +2            -8466 
    5726490  +2            -8169 
    5728890  +2            -7849 
    5731290  +2            -7514 
    5733690  +2            -7171 
    5736090  +2            -6825 
    5738490  +2            -6479 
    5740890  +2            -6133 
    5743290  +2            -5785 
    5745690  +2            -5430 
    5748090  +2            -5064 
    5750490  +2            -4686 
    5752890  +2            -4296 
    5755290  +2            -3899 
    5757690  +2            -3501 
    5760090  +2            -3109 
    5762490  +2            -2730 
    5764890  +2            -2370 
    5767290  +2            -2034 
    5769690  +2            -1723 
    5772090  +2            -1436 
    5774490  +2            -1172 
    5776890  +2             -929 
    5779290  +2             -705 
    5781690  +2             -496 
    5784090  +2             -298 
    5786490  +2             -107 
    5788890  +2               80 
    5791290  +2              266 
    5793690  +2              455 
    5796090  +2              647 
    5798490  +2              842 
    5800890  +2             1038 
    5803290  +2             1233 
    5805690  +2             1425 
    5808090  +2             1614 
    5810490  +2             1801 
    5812890  +2             1989 
    5815290  +2             2179 
    5817690  +2             2373 
    5820090  +2             2573 
    5822490  +2             2778 
    5824890  +2             2986 
    5827290  +2             3195 
    5829690  +2             3404 
    5832090  +2             3615 
    5834490  +2             3830 
    5836890  +2             4053 
    5839290  +2             4286 
    5841690  +2             4531 
    5844090  +2             4788 
    5846490  +2             5053 
    5848890  +2             5319 
    5851290  +2             5580 
    5853690  +2             5831 
    5856090  +2             6069 
    5858490  +2             6295 
    5860890  +2             6514 
    5863290  +2             6732 
    5865690  +2             6954 
    5868090  +2             7182 
    5870490  +2             7413 
    5872890  +2             7640 
    5875290  +2             7853 
    5877690  +2             8041 
    5880090  +2             8194 
    5882490  +2             8305 
    5884890  +2             8374 
    5887290  +2             8404 
    5889690  +2             8401 
    5892090  +2             8373 
    5894490  +2             8329 
    5896890  +2             8277 
    5899290  +2             8224 
    5901690  +2             8176 
    5904090  +2             8136 
    5906490  +2             8103 
    5908890  +2             8075 
    5911290  +2             8048 
    5913690  +2             8018 
    5916090  +2             7980 
    5918490  +2             7930 
    5920890  +2             7865 
    5923290  +2             7783 
    5925690  +2             7684 
    5928090  +2             7568 
    5930490  +2             7433 
    5932890  +2             7276 
    5935290  +2             7093 
    5937690  +2             6877 
    5940090  +2             6622 
    5942490  +2             6324 
    5944890  +2             5984 
    5947290  +2             5608 
    5949690  +2             5205 
    5952090  +2             4789 
    5954490  +2             4375 
    5956890  +2             3976 
    5959290  +2             3600 
    5961690  +2             3247 
    5964090  +2             2914 
    5966490  +2             2594 
    5968890  +2             2279 
    5971290  +2             1963 
    5973690  +2             1643 
    5976090  +2             1319 
    5978490  +2              995 
    5980890  +2              676 
    5983290  +2              368 
    5985690  +2               75 
    5988090  +2             -200 
    5990490  +2             -457 
    5992890  +2             -698 
    5995290  +2             -924 
    5997690  +2            -1135 
    6000090  +2            -1330 
    6002490  +2            -1509 
    6004890  +2            -1672 
    6007290  +2            -1822 
    6009690  +2            -1964 
    6012090  +2            -2104 
    6014490  +2            -2249 
    6016890  +2            -2405 
    6019290  +2            -2575 
